PC1,PC2,PC3,label,ra,dec,j_mag,h_mag,k_mag,kep_mag,planet_radius,orbital_period,star_teff,star_logg,star_radius,star_mass,lc_time0
-0.5160233475814204,-0.5532118211628108,0.0096601555557325,1,284.8455006,-17.988768,11.638,11.296,11.215,13.097,0.16,2.17469,5711.0,4.41,1.083,0.954,2457302.1007
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,2,174.6569397,7.9595633,11.477,10.982,10.798,12.972,3.28,5.3512865000000005,4786.0,4.41,0.7,0.954,2457146.510295
-0.2918905066676366,0.2927009486994613,-0.0056682165177118,1,18.2449774,-1.0608041,9.802,9.477,9.431,10.75,0.216,8.03216,5711.0,4.41,1.85,0.954,2457396.55
-0.4107494470668699,-0.1560288831733008,0.0024278120879969,2,65.8590018,19.0274791,11.093,10.686,10.548,12.894,7.8,25.219709,5711.0,4.41,2.29,0.954,2457065.92019
-0.4741339362719723,-0.3956612135077736,0.0066652740459964,2,140.4590282,20.727052,15.011,14.596,14.717,16.059,3.28,0.545251,6074.26,4.31071,1.23632,1.14,2458095.96562
-0.0154193770766954,1.33613573091786,-0.0245785956136703,1,18.5290506,8.187656,11.37,11.107,11.041,12.513,0.599,5.3512865000000005,5711.0,4.41,1.256,0.954,2457396.6865
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,282.7778385,-19.284618,11.29,10.771,10.627,12.89,0.8,3.041617,5250.0,4.31,0.873673,0.954,2457303.40225
-0.3835674455917487,-0.0534001518606551,0.000578257600502,1,104.266253,18.62682,13.74,13.58,13.578,14.8,3.28,6.905053,5711.0,4.41,1.02903,0.954,2456775.09723
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,133.1218879,9.9628828,11.419,10.844,10.608,13.849,0.064,0.19785,3677.0,4.76387,0.469901,0.467536,2457176.97
-0.4233361420582797,-0.2138607697143441,0.0008310871030377,1,289.3770304,-29.0494243,10.847,10.48,10.436,12.031,0.29,9.769155,5711.0,4.41,1.1,0.954,2457312.13114
-0.174703208890328,0.7349799044736802,-0.013683671734359,1,17.0869954,4.622991,10.917,10.579,10.549,11.913,0.64,45.4939,5711.0,4.41,1.626,0.954,2457407.8853
-0.3086528913567856,0.2189717397187661,-0.0070121122352838,1,209.7157599,-4.5483314,12.466,12.162,12.111,13.656,0.25595548,26.939433,5716.0,4.312,1.02,0.776,2458189.0656
-0.4090763678191711,-0.1495784146399611,0.0023457532648124,1,202.9420287,-4.8529708,11.782,11.226,11.138,13.475,0.13,13.8883,5711.0,4.41,0.592,0.954,2457222.1936
-0.4224259575289028,-0.2104255910680495,0.0007688394892415,1,158.8611011,9.2538391,13.01,12.551,12.418,14.447,0.21090232,9.032248,4967.0,4.668,0.762,0.993,2457913.107654
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,18.2813835,2.4802441,10.759,10.29,10.205,12.213,0.37,41.552934,4895.0,4.52,0.724128,0.954,2457407.48548
-0.4920550740262385,-0.4732167575095807,0.005530781944651,3,60.0698588,25.4798898,10.666,10.325,10.237,12.136,0.228,0.701818,5711.0,4.41,1.02903,0.954,2457065.5807
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,100.8480137,27.2521823,10.068,9.881,9.83,10.9,3.28,2.79082479,5711.0,4.41,1.02903,0.954,2459475.61077
-0.4547441942804071,-0.322035917699241,0.0054451876529982,0,128.0670932,11.6307099,12.974,12.494,12.391,14.424,1.0805629,3.11489307594,4973.0,4.438,0.74956,0.954,2458493.283904
-0.4197858963412691,-0.1900144936420917,0.0030742183180885,0,338.6062312,-13.7318044,11.41,11.085,10.993,12.59,0.57543046,3.0026376,5425.0,4.41,0.86,0.954,2456982.06
-0.3667829676157626,0.0100449765735227,-0.0005463422414749,0,336.5761233,-18.011665,7.202,6.974,6.887,8.22,0.18302585,9.9783319274,6073.5,4.1,1.47131,0.954,2459085.39112
-0.4814005001649121,-0.4226436482523091,0.0072675806248896,0,207.6554928,-6.8040714,11.35,10.794,10.619,13.009,1.115,1.33711677,5711.0,4.41,0.7033,0.727,2457250.2008155
-0.2736865945090197,0.3614044587664898,-0.0069133978924353,0,186.5410958,-9.6248232,10.362,10.046,9.954001,11.535,0.322,15.8723,5520.0,4.148,1.7,1.482,2457619.1111
-0.4624542660790833,-0.3510375082832694,0.0059956630262548,0,340.3037846,-14.4893256,10.251,9.633,9.417,12.316,3.28,15.4941223,4047.0,4.60556,0.654523,0.63,2456988.483101
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,351.6361913,-4.6066569,12.184,11.559,11.438,13.977,0.17206739,6.669,4343.0,4.621,0.732,0.814,2457740.2563
-0.4556097684957704,-0.3356664792142041,0.0030382837422281,0,100.8480137,27.2521823,10.068,9.881,9.83,10.9,1.51663842,2.790963,6863.0,4.08,1.88,1.53,2456768.50899
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,347.7043164,-7.8575592,12.464,12.095,12.032,13.552,3.28,3.2046909,5630.0,4.11,1.59,1.19,2457984.06074
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,349.0634651,0.3066895,11.545,11.259,11.187,12.67,3.28,4.5334682,5871.0,4.35,1.14,1.077,2458058.35164
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,253.7688479,-28.7105836,10.508,10.268,10.217,11.468,3.28,2.180533,6257.0,4.24,1.43,1.28,2457861.4341
-0.3556028503143555,0.0522382807847289,-0.0013114764428338,0,65.469614,21.3532633,10.274,9.686,9.496,12.656,0.16950665,40.718,4258.0,4.6,0.58,0.65,2457146.510295
-0.4385438085699528,-0.2712568795961817,0.0018711409835492,0,130.0558953,19.7787519,11.282,10.739,10.64,12.872,0.11597823,9.915615,4695.0,4.41,0.71,0.77,2457139.65518
-0.4709881067380434,-0.3832420639161232,0.0065801243431877,1,168.9366786,0.4880606,12.086,11.54,11.438,13.74,0.09456703,3.883,5711.0,4.41,0.554,0.954,2456810.85
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,175.206752,6.1348146,13.06,12.49,12.454,14.571,0.09278259,4.1698,5053.0,4.595,0.628461,0.802,2456811.6359
-0.4837874661876433,-0.431549294976579,0.0074553671634517,0,170.1031027,1.2858679,12.144,11.564,11.423,13.917,0.13560532,2.3996463,4326.0,4.41,0.67,0.954,2456810.59
-0.4329687378851281,-0.2397518466809173,0.0039797801858761,0,133.7094899,11.8482712,12.158,11.72,11.639,13.539,0.165,4.52905,5711.0,4.41,0.773,0.954,2457143.9728
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,243.6800912,-19.3468837,10.488,9.979,9.875,12.129,0.21045625,15.937039,5601.0,4.406,0.94,0.825,2456906.4351
-0.5041681950555382,-0.5084686190198515,0.008849381388219,0,202.251206,-4.6100532,10.877,10.46,10.375,12.244,3.28,2.85,5017.84,4.54479,0.807647,0.834,2457218.558
-0.4044287713808697,-0.1320452187978943,0.0020261048756391,0,233.6247336,-23.2594663,12.717,12.144,11.911,14.794,0.16326166,5.26,3436.0,4.891,0.379,0.408,2457994.123
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,53.6511231,20.5990205,9.770001,9.432,9.368,11.04,0.19894727,41.6855,5766.0,4.5,0.928,0.961,2457151.9021
-0.4818907599149437,-0.4243928113832666,0.0073251795349944,0,338.94255,-14.027727,12.454,11.981,11.838,13.869,0.186,11.29665,5711.0,4.41,0.64,0.954,2456986.7061
-0.4432369475495526,-0.2889695194911379,0.0021921052421859,0,130.180046,10.9829509,10.408,9.994,9.913,11.742,0.23998614,4.7369683,5170.0,4.61,0.793,0.865,2457719.11517
-0.4965667517271481,-0.4797852752094406,0.0083281636557034,0,205.1596569,-11.1172332,13.958,13.441,13.392,15.508,0.282,2.060368,5711.0,4.41,0.727,0.954,2457217.85
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,136.4894259,16.3255146,10.501,10.324,10.234,11.402,3.28,5.1138428,6890.0,4.274,1.409,0.954,2458209.31601
-0.5044563382389994,-0.5200210665653437,0.0063789056826243,0,126.4762179,20.3593384,10.104,9.457,9.275,12.466,0.12,2.219225,5711.0,4.41,0.63,0.954,2457144.05114
-0.3863598955523417,-0.0743066372086289,-0.0016977222074329,0,134.4441404,21.4532748,11.907,11.25,11.055,14.102,0.27,30.952606,5711.0,4.41,0.64,0.954,2457147.49591
-0.4737736061673852,-0.3937782382309436,0.006765089119116,0,127.5787231,22.2359194,10.528,10.258,10.193,11.441,3.28,2.996,6135.47,4.20966,1.4022,1.162,2457141.351
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,353.6162694,-1.5799849,11.078,10.762,10.732,11.933,3.28,3.40883502,6150.0,4.37,1.094,1.021,2457618.64044
-0.4684092384401335,-0.3839736789277209,0.0039136408112372,0,135.8832666,14.2504994,13.501,12.947,12.638,15.768,0.19627119,17.70632,3315.0,4.97,0.28,0.27,2457156.420746
-0.3840937064595621,-0.0552899152215709,0.0006371939660912,0,202.3934779,-7.3739779,10.881,10.558,10.479,11.977,3.28,8.35470947,5627.0,4.50636,0.923,0.997,2457226.553418
-0.5164848511756409,-0.555004537335079,0.0096795989335283,1,177.1399358,1.483155,12.6615,12.274,12.188,17.292,19.3594433,0.18746328,46696.0,4.41,17.27,0.954,2456810.308
-0.3797610577143588,-0.0494015920229937,-0.0021490174074554,1,158.8611011,9.2538391,13.01,12.551,12.418,14.447,0.22981572,16.100178,4967.0,4.668,0.762,0.993,2457907.861667
-0.4443459582388842,-0.2826916042322093,0.0047577861641329,1,332.5354772,-14.4845211,12.657,11.99,11.89,14.439,0.146,10.3631,5711.0,4.41,0.613,0.954,2456982.1617
-0.4407890946615392,-0.2693887690745853,0.0044856623533005,2,133.1341309,16.8102645,11.214,11.894,11.86,11.409,3.28,3.57678,5474.0,4.47964,0.934009,0.96,2458095.91248
-0.4498854456757116,-0.3036266956655541,0.0051299219159453,1,202.6052254,-8.130244,10.709,10.357,10.28,11.728,3.28,2.2688499,5789.0,3.78943,2.15197,1.04,2457226.41708
-0.3225785852252594,0.1767549742960516,-0.0035990501496196,1,170.1327528,2.58692,12.907,12.229,12.111,15.143,2.22,5.3512865000000005,5711.0,4.41,0.6009,0.954,2456826.98524
-0.2475183860804717,0.4601657304586268,-0.0087034336967776,1,203.6288001,-14.9473302,12.422,12.098,11.951,13.629,0.237,46.4221,5711.0,4.41,0.893,0.954,2457237.2772
-0.5266037862175893,-0.5931459024383384,0.0103833120384033,1,282.0968532,-22.7573018,11.367,10.698,10.503,13.638,0.132,3.38492,5711.0,4.41,0.528,0.954,2457301.6833
-0.3441930155896172,0.0951687857644863,-0.0021232048423556,2,253.1604535,-19.1616989,11.027,10.649,10.554,12.389,3.28,4.37983009,5982.0,4.07039,1.60152,1.1,2456896.49822
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,282.1927118,-24.0843549,10.413,10.035,9.919,12.032,0.21,21.521554,5694.0,4.22,1.160188,0.954,2457306.22261
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,14.2523556,9.3860363,12.553,12.259,12.217,13.67,3.28,6.73572,5740.0,4.41,1.17,0.954,2457398.4932
-0.5000951028092872,-0.4930961992522268,0.0085708062793874,1,174.9206066,7.8258194,12.347,11.971,11.87,13.688,0.141,0.782022,5711.0,4.41,0.94,0.954,2456810.3858
-0.3830214100298,-0.0512466884891388,0.0005629582361103,1,90.2285333,23.9387495,9.97,9.793,9.697,11.0,3.28,6.14818,6591.31,4.41,2.29043,0.954,2456777.67006
-0.4192861363583694,-0.1882326306600657,0.0030152188177533,2,99.3805518,26.7864507,11.963,11.681,11.629,13.0,5.4,12.866412,5711.0,4.41,1.642,0.954,2456777.24074
-0.433537701110472,-0.2418988055625632,0.0040187861648781,1,250.4531166,-27.3610213,11.195,10.953,10.862,12.544,0.16861451,1.7359447,5354.0,4.41,0.84,0.954,2456895.707
-0.4915999817615501,-0.4714991681864334,0.0054996581377529,1,135.061372,14.2375374,13.026,12.63,12.5,14.33,3.7,11.007537,5711.0,4.41,0.94,0.954,2457147.97922
-0.4552779303861017,-0.3344140703327426,0.0030155892996982,0,177.3202331,3.4755183,13.463,12.873,12.729,15.288,0.17218307,2.77065,4175.0,4.81,0.45,0.51,2456810.0203
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,353.4175668,-7.6120272,12.644,12.014,11.86,14.557,0.10997432,5.3301,4116.0,4.656,0.7,0.808,2457739.1673
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,132.5897575,15.8379892,11.851,11.203,11.058,14.434,0.089,1.91828,5711.0,4.41,1.02903,0.954,2457175.946
-0.4869613379836533,-0.4437296519304872,0.007624440581563,2,130.0761219,16.6093639,12.014,11.7,11.632,13.005,3.28,0.595558,5854.74,4.3011,1.20541,1.06,2458096.09743
-0.3294338529144272,0.1509993286487216,-0.0031023280233034,1,51.5489144,18.0665887,11.231,10.775,10.679,12.736,0.343,31.3537,5711.0,4.41,0.816,0.954,2457073.0196
-0.4044303027995196,-0.1320447843403168,0.002027688323159,1,52.8346342,18.3160503,12.539,11.958,11.715,15.468,3.28,5.7663,3338.0,4.89775,0.326267,0.306782,2457062.46172
-0.5179227820506227,-0.560382919921002,0.0097895021534392,1,211.663174,-9.5265636,12.686,12.252,12.194,13.858,3.28,8.253,5419.0,3.79948,2.02234,0.94,2457219.873
-0.513520240292646,-0.5437651082077353,0.0094888713930496,1,170.6512345,-0.2798534,10.894,10.561,10.496,11.947,0.194,11.20381,5711.0,4.41,1.1,0.954,2456817.4926
-0.4614119104106833,-0.3471012060500167,0.0059249209053559,1,17.5404862,2.3725166,12.534,11.869,11.72,14.713,0.181,6.26242,5711.0,4.41,0.762,0.954,2457397.8835
-0.3276150690521385,0.1474055179209635,-0.0057152869478629,1,204.9532151,-6.8889086,10.089,9.864,9.808,11.005,0.25390355,19.984217,6823.0,4.004,1.753,1.62,2458193.515643
-0.5348855872923265,-0.6244062772452927,0.0109488573470797,1,210.272978,-9.5402384,11.458,11.141,11.053,12.641,3.28,0.984,5793.0,4.36933,1.10379,1.04,2457218.042
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,17.3825067,-0.5177539,11.839,11.569,11.478,12.961,0.271732,7.055784,5755.0,4.23,1.177665,1.009256,2457396.50862
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,164.1893864,9.6739464,10.977,10.629,10.581,12.124,0.47577921,33.589979,5511.0,4.439,0.886,0.784,2457908.9613
-0.5160110293538115,-0.5532153157965779,0.0096474188250167,1,61.0019418,17.3280323,14.73,14.181,13.884,16.942,0.4,2.386772,5711.0,4.41,0.286,0.954,2457062.693
-0.4173717073071798,-0.1810811749508064,0.0028667062918895,1,336.0111971,-3.9544253,10.38,10.009,9.933,11.487,2.00731555,17.812866,5613.0,4.41,0.92,0.954,2456988.772
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,337.5136198,-13.6101475,13.964,13.253,13.071,16.061,0.14452672,5.29711,5711.0,4.41,1.02903,0.565,2456899.1227
-0.476241903419942,-0.4031040189376501,0.0069315068834856,0,342.3858995,-10.6754686,10.362,10.097,10.062,11.299,3.28,2.48450535,6089.0,4.28359,1.27553,1.14,2456982.615963
-0.411048650911691,-0.1674858579893679,-9.25568321099576e-06,0,125.2239144,16.0907958,12.555,12.203,12.154,13.64,0.54,8.562405,5711.0,4.41,0.83,0.954,2457149.71272
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,288.5022519,-26.284388,11.044,10.425,10.214,13.622,0.103,10.99044,3584.0,4.73663,0.500884,0.498929,2457339.314
-0.3954231220371282,-0.0980508705073063,0.0014115449821559,1,59.4758973,16.3575273,11.954,11.443,11.323,13.699,0.182,14.26763,5711.0,4.41,0.603,0.954,2457063.4255
-0.5159071038911099,-0.552783124738584,0.0096498200421546,1,206.8325575,-5.1060853,12.531,12.052,11.971,14.07,0.39,6.72511,5711.0,4.41,0.787,0.954,2457221.835
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,133.2327321,10.9451996,10.781,10.165,9.885,13.155,0.075,0.46395,3720.0,4.74458,0.491813,0.489906,2457201.458
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,336.1523363,-11.5793181,8.597,8.020001,7.875,10.31,0.06155768,4.655411,4348.35,4.41,0.6694,0.694512,2456979.948
-0.2745209715051504,0.3477909389548108,-0.0093463977526414,1,294.4801973,-24.3849513,12.689,12.366,12.328,13.786,1.36,6.421719,5711.0,4.41,1.1,0.954,2457316.27543
-0.461174805512057,-0.3462451231736514,0.0058994754832728,1,98.2743565,16.8702315,12.738,12.292,12.208,14.8,2.19,4.13737,5711.0,4.41,1.03,0.954,2456774.31149
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,184.1040264,-9.5159249,9.139,8.421,8.239,11.081,28.26,25.988289,4382.0,2.07,15.95329,0.954,2457591.1566
-0.5254658849674615,-0.5888519775257448,0.0103053261371305,1,333.9249669,-16.5636911,11.104,10.686,10.648,12.41,0.266,2.475573,5711.0,4.41,0.888,0.954,2456979.34116
-0.4413073961666317,-0.2712423176167562,0.0045455237319462,1,239.9418766,-20.9699236,8.776,8.516,8.474,9.973,3.28,2.32046168,5711.0,4.41,1.02903,0.954,2456898.023498
-0.4269768801757875,-0.2276014842995221,0.0010800775582225,1,247.3388942,-15.6467547,10.79,10.517,10.361,12.514,5.1,8.1191,6040.0,4.32,1.2,0.954,2456895.8169
-0.5069197295251759,-0.5188605376257573,0.0090358464269389,1,197.6597732,-12.7798456,12.551,11.93,11.698,15.173,0.162,6.80213,5711.0,4.41,0.379,0.954,2457223.354
-0.0733305035878185,1.1175726699297572,-0.0206174337545115,2,131.1264326,19.0330138,11.367,11.093,11.034,12.279,3.28,9.48658,6119.69,4.00394,1.76772,1.15,2458097.50407
-0.4420706432725407,-0.2741036160955272,0.0046023184591206,1,177.2334424,1.4654037,13.012,12.694,12.658,14.016,0.186,13.2359,5711.0,4.41,0.924,0.954,2456814.5
-0.5326146734519728,-0.615832429669832,0.010794278377405,1,337.3577853,-8.2666588,12.235,11.616,11.395,14.688,0.1418503,0.4348359,3714.0,4.41,0.5,0.954,2456979.772
-0.4479564239904998,-0.2969025812829062,0.0048656182968795,2,135.5453448,11.6065889,14.363,13.962,13.93,15.649,3.28,0.967865,5255.0,4.417,0.97198,0.9,2458095.83095
-0.4090765539156146,-0.1495783618451162,0.0023459456837516,1,205.3894368,-9.3908612,11.231,10.912,10.873,12.273,0.244,19.1324,5711.0,4.41,1.347,0.954,2457234.9751
-0.4898553204030546,-0.4544504980506945,0.0078703071594195,1,205.9108687,-12.2014333,11.835,11.261,11.062,13.65,0.13,3.44791,5711.0,4.41,0.637,0.954,2457218.3841
-0.5084322161026085,-0.5245871084952675,0.0091349523473899,1,177.9464521,-3.2460183,14.562,13.982,13.748,16.77,0.4344723,2.7541129,3834.0,4.41,0.55,0.954,2456810.901
-0.4887175936183426,-0.4501565236429338,0.0077925016509021,1,59.1328735,23.91146,11.631,11.15,11.007,13.139,0.226,3.32257,5711.0,4.41,1.108,0.954,2457061.9237
-0.3915216660962156,-0.0834607719416505,0.0011126939476215,1,129.8777982,18.9481008,14.703,14.116,13.841,18.032,3.28,1.81042,3050.0,4.808,0.313,0.954,2458096.48113
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,15.1592415,10.1994919,12.097,11.478,11.303,14.046,3.28,10.228,4081.0,4.41,0.456,0.954,2457394.7125
-0.4653773983584664,-0.3621348132935597,0.0061801219148576,2,141.1568825,20.8291125,11.712,11.56,11.542,12.29,3.28,0.493967,7437.0,4.09251,1.9409,1.7,2458095.55539
-0.4271665019527411,-0.2283171465175001,0.0010930458110967,1,236.6344137,-16.3890166,12.776,12.383,12.261,13.889,1.09483639,17.562214,5873.0,4.136,1.619,1.306,2457990.508317
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,2,186.5344168,-9.8902432,10.048,9.512,9.384,11.524,1.18,16.770556,4939.0,3.54,2.87646,0.954,2457585.7713
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,355.702386,-9.5887124,12.128,11.8,11.718,13.376,0.4159165,3.312792,5558.0,4.368,0.966,0.789,2457739.9029
-0.4802605994997291,-0.4287025675513474,0.0047241566158752,0,124.3609294,17.0241557,11.336,10.747,10.613,13.053,0.0918906,3.850614,4558.0,4.65,0.63,0.66,2457141.526349
-0.4044232272576559,-0.132046791644314,0.002020372394744,0,127.5787231,22.2359194,10.528,10.258,10.193,11.441,1.07,2.99561,6132.0,4.17,1.22,0.64,2457146.510295
-0.4191265386099114,-0.1979730684752318,0.0005431918892303,0,288.0267612,-21.0075789,10.97,10.39,10.302,12.601,0.18,16.038474,5711.0,4.41,0.7,0.954,2457320.325
-0.3832877857991927,-0.0522483587693857,0.0005820498280986,1,177.9249905,1.3796544,12.82,12.35,12.201,14.293,0.17039879,12.726743,4767.0,4.41,0.73,0.954,2456822.0
-0.3351620157748889,0.118922161645438,-0.0051991504834694,0,199.8315191,-8.5095364,11.248,10.904,10.876,12.33,0.27,15.852989,5711.0,4.41,0.95,0.954,2457225.04544
-0.4523094583649678,-0.3127495917202637,0.0053018174014777,0,342.6918241,-14.0700007,12.35,11.761,11.645,14.101,0.194,9.0074,5711.0,4.41,0.599,0.954,2456984.3335
-0.516819451791643,-0.5562176896448071,0.0097143045261183,1,136.7222365,15.0754252,11.862,11.176,10.979,14.763,0.12,0.53027,3880.0,4.706,0.558,0.954,2458095.64176
-0.4491785705671616,-0.3009417689646642,0.0050856404374369,0,176.263724,0.0054085,12.451,11.71,11.495,14.957,0.2970827,18.448653,3765.0,4.41,0.52,0.954,2456822.671
-0.4232972819054716,-0.2032532850183905,0.0033176286113529,0,174.7455392,-3.9055746,12.367,11.747,11.571,14.409,3.28,10.00617969,4120.0,4.57369,0.684348,0.64,2456815.513027
-0.4044257763912315,-0.1320460684649287,0.0020230081333374,0,163.2519122,5.3064776,13.411,12.823,12.508,15.798,0.23374074,1.995,3157.0,4.55,0.3,0.117,2457908.602
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,188.1373172,-9.6076115,11.421,11.068,10.995,12.483,3.28,6.5692045,5654.0,4.452,0.987,1.005,2457732.80773
-0.3823399473358195,-0.0486699709619866,0.0005174881724984,0,183.4686492,-3.8318097,10.555,10.235,10.163,11.696,0.15612454,21.06884,5677.0,4.44,0.92,0.86,2457588.4749
-0.4655837232604797,-0.3628457368992386,0.006210360769701,1,131.0413479,11.3854224,12.286,11.57,11.506,14.044,3.28,1.56706496,4426.2,4.69978,0.615898,0.693,2457143.288349
-0.3362611945060366,0.1252357604749851,-0.002634480764041,1,125.2144993,14.2586479,12.511,11.97,11.856,14.029,0.32,9.0102,5711.0,4.41,0.738,0.954,2457144.6162
-0.4452980784557193,-0.2866535059158087,0.0047352271475557,2,167.1711994,1.5774487,10.386,9.972,9.883,11.771,2.15897939,5.7968861,4721.0,4.41,0.72,0.954,2456813.313
-0.5086270175639072,-0.5253013012567305,0.0091532762607367,1,332.4761401,-13.7777952,11.738,11.38,11.323,13.008,0.351,1.131305,5711.0,4.41,1.122,0.954,2456977.59433
-0.4615212998401659,-0.347993521313478,0.0058183118151851,2,136.4957157,11.8196859,11.587,11.184,11.073,12.776,3.28,0.954863,5544.91,4.49537,0.926751,0.98,2458095.53608
-0.4022499479865086,-0.1238145849667587,0.0018788590806079,1,339.5293247,-8.7177469,13.229,12.839,12.78,14.362,0.237,8.4532,5711.0,4.41,1.0419,0.954,2456982.7546
-0.2697063135920001,0.3752796835220508,-0.007458538137476,1,335.578027,-4.2062777,10.406,10.147,10.035,11.561,5.04059238,2.2021868,5695.0,4.41,0.96,0.954,2456979.588
-0.394437783250562,-0.1047938476944929,-0.0011452746349916,1,198.0748597,-11.0478053,12.709,12.336,12.25,13.632,4.91,18.155653,5711.0,4.41,0.83,0.954,2457238.55344
-0.4033878773449533,-0.128108501905131,0.0019568740451579,1,14.2352359,7.3780069,12.573,12.198,12.144,13.784,0.151,10.4347,5711.0,4.41,0.816,0.954,2457393.7531
-0.3346976891117537,0.1311402217990855,-0.0027405648821121,1,126.0138439,17.0989436,10.895,10.675,10.56,11.85,3.28,3.57804902,6024.0,4.08194,1.59182,1.116,2457143.789675
-0.476923256225347,-0.4161069125149342,0.0044959153652892,0,207.6554928,-6.8040714,11.35,10.794,10.619,13.009,1.03,1.337116,5711.0,4.41,0.66,0.954,2457222.12138
-0.4386564888198333,-0.261221969220261,0.004367894740684,0,59.9013782,15.5587994,11.599,10.945,10.765,13.844,0.15,9.99791,5711.0,4.41,0.424,0.954,2457066.2688
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,198.8436817,-6.4649888,9.741,9.313,9.228,11.022,3.28,17.042849,5262.0,4.63,0.778475,0.835734,2457784.02605
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,0,191.363117,-6.576051,11.575,11.322,11.257,12.551,0.17255827,2.860636,6002.0,4.29,1.181244,1.1312,2457585.44963
-0.452969610631656,-0.3152400200712645,0.005347224525887,0,130.180046,10.9829509,10.408,9.994,9.913,11.742,3.28,4.737,5180.6,4.58536,0.790862,0.878,2457141.205
-0.3851842012961992,-0.0594049248546433,0.0007119368019635,0,335.3081368,-12.5569819,11.098,10.76,10.661,12.308,0.151,14.3181,5711.0,4.41,0.824,0.954,2456982.2891
-0.3373988834899085,0.1209417753432715,-0.0025567143406206,0,133.7094899,11.8482712,12.158,11.72,11.639,13.539,0.23,26.2678,5711.0,4.41,0.773,0.954,2457142.1943
-0.4816827628268805,-0.4340700341861827,0.0048214185124318,0,338.94255,-14.027727,12.454,11.981,11.838,13.869,0.20519226,11.2954,5055.0,4.592,0.731,0.774,2456986.7095
-0.4044303706471813,-0.1320447650921963,0.0020277584758972,0,166.8010058,3.0399357,10.705,10.313,10.223,11.932,0.24890713,26.68,5440.0,4.512,0.898,0.954,2457915.592
-0.4018519947294449,-0.1327762404174337,-0.0006382159476101,1,295.1508935,-22.9361426,11.224,10.935,10.756,12.603,0.15,13.125244,5742.0,4.5,0.976723,0.954,2457303.2127
-0.3114972180110885,0.2082368064490957,-0.0068175884421707,3,337.1055746,-6.0867177,11.854,11.506,11.484,13.008,0.99,23.9726,5711.0,4.41,1.02903,0.954,2456983.8337
-0.5179191446954532,-0.5603685626809383,0.0097894031374976,1,337.0856329,-8.0416566,12.21,11.565,11.328,14.497,0.13114462,1.5339666,3757.0,4.41,0.52,0.954,2456980.161
-0.4568591636309511,-0.3299258303180131,0.0056117967298986,1,9.4888351,8.2511033,13.192,12.574,12.383,15.412,0.3,14.753,5711.0,4.41,0.5666,0.954,2457393.2431
-0.4724094190616666,-0.3886097719773843,0.0066765063239705,1,249.1600007,-28.2390752,11.286,10.902,10.805,12.577,0.27299491,4.4743465,5248.0,4.41,0.81,0.954,2456895.689
-0.4043776723990816,-0.1320597153823782,0.0019732698419354,2,243.3287332,-27.734057,10.492,9.904,9.623,13.825,3.28,0.6308,5711.0,4.41,1.02903,0.954,2456893.2333
-0.5061249522213659,-0.5158542927055183,0.0089830694436764,1,170.9344032,1.8638671,11.754,11.249,11.122,13.311,0.104,3.29163,5711.0,4.41,0.567,0.954,2456813.4812
0.003540730295723,1.4077025400583112,-0.0258732802403933,1,337.8536542,-5.9779773,10.888,10.678,10.621,11.437,0.46391293,18.406118,6684.0,4.41,1.84,0.954,2456992.866
-0.4306932174372949,-0.2311639168385432,0.0038241000182851,1,176.6671476,7.2433545,12.26,11.928,11.871,13.346,0.25,8.91058,5711.0,4.41,1.028,0.954,2456819.0428
-0.3619328182451881,0.0178849697113004,-0.0033682925426886,1,248.3992331,-19.4792517,13.443,12.797,12.612,15.605,11.6,11.31009,4793.0,2.37,10.0,0.954,2456893.8592
